"","V1","V2","V3","V4"
"8196",TRUE,TRUE,TRUE,TRUE
"8197",FALSE,FALSE,FALSE,FALSE
"8198",FALSE,FALSE,FALSE,FALSE
"8199",FALSE,FALSE,FALSE,FALSE
"8200",FALSE,FALSE,FALSE,FALSE
"8201",FALSE,FALSE,FALSE,FALSE
"8202",FALSE,FALSE,FALSE,FALSE
"8203",FALSE,FALSE,FALSE,FALSE
"8204",FALSE,FALSE,FALSE,FALSE
"8205",FALSE,FALSE,FALSE,FALSE
"8206",FALSE,FALSE,FALSE,FALSE
"8207",FALSE,FALSE,FALSE,FALSE
"8208",TRUE,TRUE,TRUE,TRUE
"8209",TRUE,TRUE,TRUE,TRUE
"8210",FALSE,FALSE,FALSE,FALSE
"8211",FALSE,FALSE,FALSE,FALSE
"8212",FALSE,FALSE,FALSE,FALSE
"8213",FALSE,FALSE,FALSE,FALSE
"8214",TRUE,TRUE,TRUE,TRUE
"8215",FALSE,FALSE,FALSE,FALSE
"8216",FALSE,FALSE,FALSE,FALSE
"8217",FALSE,FALSE,FALSE,FALSE
"8218",TRUE,TRUE,TRUE,TRUE
"8219",TRUE,TRUE,TRUE,TRUE
"8220",FALSE,FALSE,FALSE,FALSE
"8221",FALSE,FALSE,FALSE,FALSE
"8222",FALSE,FALSE,FALSE,FALSE
"8223",FALSE,FALSE,FALSE,FALSE
"8224",FALSE,FALSE,FALSE,FALSE
"8225",FALSE,FALSE,FALSE,FALSE
"8226",FALSE,FALSE,FALSE,FALSE
"8227",FALSE,FALSE,FALSE,FALSE
"8228",FALSE,FALSE,FALSE,FALSE
"8229",FALSE,FALSE,FALSE,FALSE
"8230",TRUE,TRUE,TRUE,TRUE
"8231",FALSE,FALSE,FALSE,FALSE
"8232",FALSE,FALSE,FALSE,FALSE
"8233",FALSE,FALSE,FALSE,FALSE
"8234",FALSE,FALSE,FALSE,FALSE
"8235",FALSE,FALSE,FALSE,FALSE
"8236",FALSE,FALSE,FALSE,FALSE
"8237",FALSE,FALSE,FALSE,FALSE
"8238",FALSE,FALSE,FALSE,FALSE
"8239",TRUE,TRUE,TRUE,TRUE
"8240",FALSE,FALSE,FALSE,FALSE
"8241",FALSE,FALSE,FALSE,FALSE
"8242",FALSE,FALSE,FALSE,FALSE
"8243",FALSE,FALSE,FALSE,FALSE
"8244",FALSE,FALSE,FALSE,FALSE
"8245",FALSE,FALSE,FALSE,FALSE
"8246",FALSE,FALSE,FALSE,FALSE
"8247",FALSE,FALSE,FALSE,FALSE
"8248",FALSE,FALSE,FALSE,FALSE
"8249",FALSE,FALSE,FALSE,FALSE
"8250",FALSE,FALSE,FALSE,FALSE
"8251",FALSE,FALSE,FALSE,FALSE
"8252",FALSE,FALSE,FALSE,FALSE
"8253",FALSE,FALSE,FALSE,FALSE
"8254",FALSE,FALSE,FALSE,FALSE
"8255",FALSE,FALSE,FALSE,FALSE
"8256",FALSE,FALSE,FALSE,FALSE
"8257",TRUE,TRUE,TRUE,TRUE
"8258",FALSE,FALSE,FALSE,FALSE
"8259",TRUE,TRUE,TRUE,TRUE
"8260",FALSE,FALSE,FALSE,FALSE
"8261",FALSE,FALSE,FALSE,FALSE
"8262",FALSE,FALSE,FALSE,FALSE
"8263",FALSE,FALSE,FALSE,FALSE
"8264",FALSE,FALSE,FALSE,FALSE
"8265",FALSE,FALSE,FALSE,FALSE
"8266",TRUE,TRUE,TRUE,TRUE
"8267",FALSE,FALSE,FALSE,FALSE
"8268",FALSE,FALSE,FALSE,FALSE
"8269",FALSE,FALSE,FALSE,FALSE
"8270",FALSE,FALSE,FALSE,FALSE
"8271",TRUE,TRUE,TRUE,TRUE
"8272",FALSE,FALSE,FALSE,FALSE
"8273",FALSE,FALSE,FALSE,FALSE
"8274",FALSE,FALSE,FALSE,FALSE
"8275",FALSE,FALSE,FALSE,FALSE
"8276",TRUE,TRUE,TRUE,TRUE
"8277",FALSE,FALSE,FALSE,FALSE
"8278",FALSE,FALSE,FALSE,FALSE
"8279",FALSE,FALSE,FALSE,FALSE
"8280",FALSE,FALSE,FALSE,FALSE
"8281",FALSE,FALSE,FALSE,FALSE
"8282",FALSE,FALSE,FALSE,FALSE
"8283",FALSE,FALSE,FALSE,FALSE
"8284",FALSE,FALSE,FALSE,FALSE
"8285",FALSE,FALSE,FALSE,FALSE
"8286",FALSE,FALSE,FALSE,FALSE
"8287",FALSE,FALSE,FALSE,FALSE
"8288",FALSE,FALSE,FALSE,FALSE
"8289",FALSE,FALSE,FALSE,FALSE
"8290",FALSE,FALSE,FALSE,FALSE
"8291",FALSE,FALSE,FALSE,FALSE
"8292",FALSE,FALSE,FALSE,FALSE
"8293",FALSE,FALSE,FALSE,FALSE
"8294",FALSE,FALSE,FALSE,FALSE
"8295",FALSE,FALSE,FALSE,FALSE
"8296",FALSE,FALSE,FALSE,FALSE
"8297",FALSE,FALSE,FALSE,FALSE
"8298",FALSE,FALSE,FALSE,FALSE
"8299",FALSE,FALSE,FALSE,FALSE
"8300",FALSE,FALSE,FALSE,FALSE
"8301",FALSE,FALSE,FALSE,FALSE
"8302",TRUE,TRUE,TRUE,TRUE
"8303",FALSE,FALSE,FALSE,FALSE
"8304",TRUE,TRUE,TRUE,TRUE
"8305",FALSE,FALSE,FALSE,FALSE
"8306",FALSE,FALSE,FALSE,FALSE
"8307",FALSE,FALSE,FALSE,FALSE
"8308",FALSE,FALSE,FALSE,FALSE
"8309",FALSE,FALSE,FALSE,FALSE
"8310",FALSE,FALSE,FALSE,FALSE
"8311",FALSE,FALSE,FALSE,FALSE
"8312",FALSE,FALSE,FALSE,FALSE
"8313",FALSE,FALSE,FALSE,FALSE
"8314",FALSE,FALSE,FALSE,FALSE
"8315",FALSE,FALSE,FALSE,FALSE
"8316",TRUE,TRUE,TRUE,TRUE
"8317",FALSE,FALSE,FALSE,FALSE
"8318",FALSE,FALSE,FALSE,FALSE
"8319",FALSE,FALSE,FALSE,FALSE
"8320",FALSE,FALSE,FALSE,FALSE
"8321",FALSE,FALSE,FALSE,FALSE
"8322",FALSE,FALSE,FALSE,FALSE
"8323",FALSE,FALSE,FALSE,FALSE
"8324",FALSE,FALSE,FALSE,FALSE
"8325",FALSE,FALSE,FALSE,FALSE
"8326",FALSE,FALSE,FALSE,FALSE
"8327",FALSE,FALSE,FALSE,FALSE
"8328",FALSE,FALSE,FALSE,FALSE
"8329",FALSE,FALSE,FALSE,FALSE
"8330",FALSE,FALSE,FALSE,FALSE
"8331",FALSE,FALSE,FALSE,FALSE
"8332",TRUE,TRUE,TRUE,TRUE
"8333",FALSE,FALSE,FALSE,FALSE
"8334",FALSE,FALSE,FALSE,FALSE
"8335",FALSE,FALSE,FALSE,FALSE
"8336",FALSE,FALSE,FALSE,FALSE
"8337",FALSE,FALSE,FALSE,FALSE
"8338",FALSE,FALSE,FALSE,FALSE
"8339",FALSE,FALSE,FALSE,FALSE
"8340",FALSE,FALSE,FALSE,FALSE
"8341",FALSE,FALSE,FALSE,FALSE
"8342",FALSE,FALSE,FALSE,FALSE
"8343",FALSE,FALSE,FALSE,FALSE
"8344",FALSE,FALSE,FALSE,FALSE
"8345",FALSE,FALSE,FALSE,FALSE
"8346",FALSE,FALSE,FALSE,FALSE
"8347",FALSE,FALSE,FALSE,FALSE
"8348",FALSE,FALSE,FALSE,FALSE
"8349",FALSE,FALSE,FALSE,FALSE
"8350",FALSE,FALSE,FALSE,FALSE
"8351",FALSE,FALSE,FALSE,FALSE
"8352",FALSE,FALSE,FALSE,FALSE
"8353",FALSE,FALSE,FALSE,FALSE
"8354",FALSE,FALSE,FALSE,FALSE
"8355",FALSE,FALSE,FALSE,FALSE
"8356",FALSE,FALSE,FALSE,FALSE
"8357",FALSE,FALSE,FALSE,FALSE
"8358",FALSE,FALSE,FALSE,FALSE
"8359",FALSE,FALSE,FALSE,FALSE
"8360",FALSE,FALSE,FALSE,FALSE
"8361",FALSE,FALSE,FALSE,FALSE
"8362",FALSE,FALSE,FALSE,FALSE
"8363",FALSE,FALSE,FALSE,FALSE
"8364",FALSE,FALSE,FALSE,FALSE
"8365",FALSE,FALSE,FALSE,FALSE
"8366",FALSE,FALSE,FALSE,FALSE
"8367",FALSE,FALSE,FALSE,FALSE
"8368",FALSE,FALSE,FALSE,FALSE
"8369",FALSE,FALSE,FALSE,FALSE
"8370",FALSE,FALSE,FALSE,FALSE
"8371",FALSE,FALSE,FALSE,FALSE
"8372",FALSE,FALSE,FALSE,FALSE
"8373",FALSE,FALSE,FALSE,FALSE
"8374",FALSE,FALSE,FALSE,FALSE
"8375",TRUE,TRUE,TRUE,TRUE
"8376",FALSE,FALSE,FALSE,FALSE
"8377",FALSE,FALSE,FALSE,FALSE
"8378",TRUE,TRUE,TRUE,TRUE
"8379",FALSE,FALSE,FALSE,FALSE
"8380",FALSE,FALSE,FALSE,FALSE
"8381",FALSE,FALSE,FALSE,FALSE
"8382",FALSE,FALSE,FALSE,FALSE
"8383",FALSE,FALSE,FALSE,FALSE
"8384",FALSE,FALSE,FALSE,FALSE
"8385",TRUE,TRUE,TRUE,TRUE
"8386",FALSE,FALSE,FALSE,FALSE
"8387",FALSE,FALSE,FALSE,FALSE
"8388",FALSE,FALSE,FALSE,FALSE
"8389",FALSE,FALSE,FALSE,FALSE
"8390",FALSE,FALSE,FALSE,FALSE
"8391",FALSE,FALSE,FALSE,FALSE
"8392",FALSE,FALSE,FALSE,FALSE
"8393",TRUE,TRUE,TRUE,TRUE
"8394",FALSE,FALSE,FALSE,FALSE
"8395",FALSE,FALSE,FALSE,FALSE
"8396",FALSE,FALSE,FALSE,FALSE
"8397",TRUE,TRUE,TRUE,TRUE
"8398",FALSE,FALSE,FALSE,FALSE
"8399",FALSE,FALSE,FALSE,FALSE
"8400",FALSE,FALSE,FALSE,FALSE
"8401",FALSE,FALSE,FALSE,FALSE
"8402",FALSE,FALSE,FALSE,FALSE
"8403",FALSE,FALSE,FALSE,FALSE
"8404",TRUE,TRUE,TRUE,TRUE
"8405",TRUE,TRUE,TRUE,TRUE
"8406",FALSE,FALSE,FALSE,FALSE
"8407",FALSE,FALSE,FALSE,FALSE
"8408",FALSE,FALSE,FALSE,FALSE
"8409",FALSE,FALSE,FALSE,FALSE
"8410",FALSE,FALSE,FALSE,FALSE
"8411",FALSE,FALSE,FALSE,FALSE
"8412",FALSE,FALSE,FALSE,FALSE
"8413",FALSE,FALSE,FALSE,FALSE
"8414",FALSE,FALSE,FALSE,FALSE
"8415",FALSE,FALSE,FALSE,FALSE
"8416",FALSE,FALSE,FALSE,FALSE
"8417",FALSE,FALSE,FALSE,FALSE
"8418",FALSE,FALSE,FALSE,FALSE
"8419",FALSE,FALSE,FALSE,FALSE
"8420",FALSE,FALSE,FALSE,FALSE
"8421",FALSE,FALSE,FALSE,FALSE
"8422",FALSE,FALSE,FALSE,FALSE
"8423",FALSE,FALSE,FALSE,FALSE
"8424",FALSE,FALSE,FALSE,FALSE
"8425",FALSE,FALSE,FALSE,FALSE
"8426",FALSE,FALSE,FALSE,FALSE
"8427",TRUE,TRUE,TRUE,TRUE
"8428",FALSE,FALSE,FALSE,FALSE
"8429",FALSE,FALSE,FALSE,FALSE
"8430",FALSE,FALSE,FALSE,FALSE
"8431",FALSE,FALSE,FALSE,FALSE
"8432",FALSE,FALSE,FALSE,FALSE
"8433",FALSE,FALSE,FALSE,FALSE
"8434",FALSE,FALSE,FALSE,FALSE
"8435",FALSE,FALSE,FALSE,FALSE
"8436",FALSE,FALSE,FALSE,FALSE
"8437",FALSE,FALSE,FALSE,FALSE
"8438",FALSE,FALSE,FALSE,FALSE
"8439",FALSE,FALSE,FALSE,FALSE
"8440",FALSE,FALSE,FALSE,FALSE
"8441",FALSE,FALSE,FALSE,FALSE
"8442",TRUE,TRUE,TRUE,TRUE
"8443",FALSE,FALSE,FALSE,FALSE
"8444",FALSE,FALSE,FALSE,FALSE
"8445",FALSE,FALSE,FALSE,FALSE
"8446",FALSE,FALSE,FALSE,FALSE
"8447",TRUE,TRUE,TRUE,TRUE
"8448",FALSE,FALSE,FALSE,FALSE
"8449",FALSE,FALSE,FALSE,FALSE
"8450",FALSE,FALSE,FALSE,FALSE
"8451",FALSE,FALSE,FALSE,FALSE
"8452",FALSE,FALSE,FALSE,FALSE
"8453",FALSE,FALSE,FALSE,FALSE
"8454",FALSE,FALSE,FALSE,FALSE
"8455",FALSE,FALSE,FALSE,FALSE
"8456",TRUE,TRUE,TRUE,TRUE
"8457",FALSE,FALSE,FALSE,FALSE
"8458",TRUE,TRUE,TRUE,TRUE
"8459",FALSE,FALSE,FALSE,FALSE
"8460",FALSE,FALSE,FALSE,FALSE
"8461",FALSE,FALSE,FALSE,FALSE
"8462",FALSE,FALSE,FALSE,FALSE
"8463",FALSE,FALSE,FALSE,FALSE
"8464",FALSE,FALSE,FALSE,FALSE
"8465",FALSE,FALSE,FALSE,FALSE
"8466",FALSE,FALSE,FALSE,FALSE
"8467",FALSE,FALSE,FALSE,FALSE
"8468",FALSE,FALSE,FALSE,FALSE
"8469",FALSE,FALSE,FALSE,FALSE
"8470",FALSE,FALSE,FALSE,FALSE
"8471",FALSE,FALSE,FALSE,FALSE
"8472",FALSE,FALSE,FALSE,FALSE
"8473",FALSE,FALSE,FALSE,FALSE
"8474",FALSE,FALSE,FALSE,FALSE
"8475",FALSE,FALSE,FALSE,FALSE
"8476",FALSE,FALSE,FALSE,FALSE
"8477",FALSE,FALSE,FALSE,FALSE
"8478",FALSE,FALSE,FALSE,FALSE
"8479",FALSE,FALSE,FALSE,FALSE
"8480",FALSE,FALSE,FALSE,FALSE
"8481",FALSE,FALSE,FALSE,FALSE
"8482",FALSE,FALSE,FALSE,FALSE
"8483",FALSE,FALSE,FALSE,FALSE
"8484",FALSE,FALSE,FALSE,FALSE
"8485",FALSE,FALSE,FALSE,FALSE
"8486",FALSE,FALSE,FALSE,FALSE
"8487",FALSE,FALSE,FALSE,FALSE
"8488",FALSE,FALSE,FALSE,FALSE
"8489",FALSE,FALSE,FALSE,FALSE
"8490",FALSE,FALSE,FALSE,FALSE
"8491",TRUE,TRUE,TRUE,TRUE
"8492",FALSE,FALSE,FALSE,FALSE
"8493",FALSE,FALSE,FALSE,FALSE
"8494",FALSE,FALSE,FALSE,FALSE
"8495",FALSE,FALSE,FALSE,FALSE
"8496",FALSE,FALSE,FALSE,FALSE
"8497",FALSE,FALSE,FALSE,FALSE
"8498",FALSE,FALSE,FALSE,FALSE
"8499",FALSE,FALSE,FALSE,FALSE
"8500",FALSE,FALSE,FALSE,FALSE
"8501",FALSE,FALSE,FALSE,FALSE
"8502",TRUE,TRUE,TRUE,TRUE
"8503",FALSE,FALSE,FALSE,FALSE
"8504",FALSE,FALSE,FALSE,FALSE
"8505",FALSE,FALSE,FALSE,FALSE
"8506",FALSE,FALSE,FALSE,FALSE
"8507",FALSE,FALSE,FALSE,FALSE
"8508",FALSE,FALSE,FALSE,FALSE
"8509",FALSE,FALSE,FALSE,FALSE
"8510",FALSE,FALSE,FALSE,FALSE
"8511",FALSE,FALSE,FALSE,FALSE
"8512",FALSE,FALSE,FALSE,FALSE
"8513",FALSE,FALSE,FALSE,FALSE
"8514",FALSE,FALSE,FALSE,FALSE
"8515",FALSE,FALSE,FALSE,FALSE
"8516",FALSE,FALSE,FALSE,FALSE
"8517",FALSE,FALSE,FALSE,FALSE
"8518",FALSE,FALSE,FALSE,FALSE
"8519",FALSE,FALSE,FALSE,FALSE
"8520",FALSE,FALSE,FALSE,FALSE
"8521",FALSE,FALSE,FALSE,FALSE
"8522",FALSE,FALSE,FALSE,FALSE
"8523",FALSE,FALSE,FALSE,FALSE
"8524",FALSE,FALSE,FALSE,FALSE
"8525",FALSE,FALSE,FALSE,FALSE
"8526",FALSE,FALSE,FALSE,FALSE
"8527",FALSE,FALSE,FALSE,FALSE
"8528",FALSE,FALSE,FALSE,FALSE
"8529",FALSE,FALSE,FALSE,FALSE
"8530",FALSE,FALSE,FALSE,FALSE
"8531",TRUE,TRUE,TRUE,TRUE
"8532",FALSE,FALSE,FALSE,FALSE
"8533",FALSE,FALSE,FALSE,FALSE
"8534",FALSE,FALSE,FALSE,FALSE
"8535",FALSE,FALSE,FALSE,FALSE
"8536",FALSE,FALSE,FALSE,FALSE
"8537",TRUE,TRUE,TRUE,TRUE
"8538",FALSE,FALSE,FALSE,FALSE
"8539",FALSE,FALSE,FALSE,FALSE
"8540",TRUE,TRUE,TRUE,TRUE
"8541",FALSE,FALSE,FALSE,FALSE
"8542",FALSE,FALSE,FALSE,FALSE
"8543",TRUE,TRUE,TRUE,TRUE
"8544",FALSE,FALSE,FALSE,FALSE
"8545",FALSE,FALSE,FALSE,FALSE
"8546",FALSE,FALSE,FALSE,FALSE
"8547",FALSE,FALSE,FALSE,FALSE
"8548",FALSE,FALSE,FALSE,FALSE
"8549",FALSE,FALSE,FALSE,FALSE
"8550",FALSE,FALSE,FALSE,FALSE
"8551",FALSE,FALSE,FALSE,FALSE
"8552",FALSE,FALSE,FALSE,FALSE
"8553",TRUE,TRUE,TRUE,TRUE
"8554",FALSE,FALSE,FALSE,FALSE
"8555",FALSE,FALSE,FALSE,FALSE
"8556",FALSE,FALSE,FALSE,FALSE
"8557",FALSE,FALSE,FALSE,FALSE
"8558",FALSE,FALSE,FALSE,FALSE
"8559",FALSE,FALSE,FALSE,FALSE
"8560",TRUE,TRUE,TRUE,TRUE
"8561",FALSE,FALSE,FALSE,FALSE
"8562",FALSE,FALSE,FALSE,FALSE
"8563",FALSE,FALSE,FALSE,FALSE
"8564",FALSE,FALSE,FALSE,FALSE
"8565",FALSE,FALSE,FALSE,FALSE
"8566",FALSE,FALSE,FALSE,FALSE
"8567",FALSE,FALSE,FALSE,FALSE
"8568",FALSE,FALSE,FALSE,FALSE
"8569",TRUE,TRUE,TRUE,TRUE
"8570",FALSE,FALSE,FALSE,FALSE
"8571",FALSE,FALSE,FALSE,FALSE
"8572",FALSE,FALSE,FALSE,FALSE
"8573",FALSE,FALSE,FALSE,FALSE
"8574",FALSE,FALSE,FALSE,FALSE
"8575",FALSE,FALSE,FALSE,FALSE
"8576",FALSE,FALSE,FALSE,FALSE
"8577",FALSE,FALSE,FALSE,FALSE
"8578",FALSE,FALSE,FALSE,FALSE
"8579",FALSE,FALSE,FALSE,FALSE
"8580",FALSE,FALSE,FALSE,FALSE
"8581",FALSE,FALSE,FALSE,FALSE
"8582",FALSE,FALSE,FALSE,FALSE
"8583",FALSE,FALSE,FALSE,FALSE
"8584",FALSE,FALSE,FALSE,FALSE
"8585",FALSE,FALSE,FALSE,FALSE
"8586",FALSE,FALSE,FALSE,FALSE
"8587",FALSE,FALSE,FALSE,FALSE
"8588",FALSE,FALSE,FALSE,FALSE
"8589",FALSE,FALSE,FALSE,FALSE
"8590",FALSE,FALSE,FALSE,FALSE
"8591",FALSE,FALSE,FALSE,FALSE
"8592",FALSE,FALSE,FALSE,FALSE
"8593",FALSE,FALSE,FALSE,FALSE
"8594",FALSE,FALSE,FALSE,FALSE
"8595",FALSE,FALSE,FALSE,FALSE
"8596",FALSE,FALSE,FALSE,FALSE
"8597",TRUE,TRUE,TRUE,TRUE
"8598",FALSE,FALSE,FALSE,FALSE
"8599",FALSE,FALSE,FALSE,FALSE
"8600",FALSE,FALSE,FALSE,FALSE
"8601",TRUE,TRUE,TRUE,TRUE
"8602",FALSE,FALSE,FALSE,FALSE
"8603",FALSE,FALSE,FALSE,FALSE
"8604",FALSE,FALSE,FALSE,FALSE
"8605",FALSE,FALSE,FALSE,FALSE
"8606",FALSE,FALSE,FALSE,FALSE
"8607",FALSE,FALSE,FALSE,FALSE
"8608",FALSE,FALSE,FALSE,FALSE
"8609",FALSE,FALSE,FALSE,FALSE
"8610",FALSE,FALSE,FALSE,FALSE
"8611",FALSE,FALSE,FALSE,FALSE
"8612",FALSE,FALSE,FALSE,FALSE
"8613",TRUE,TRUE,TRUE,TRUE
"8614",FALSE,FALSE,FALSE,FALSE
"8615",FALSE,FALSE,FALSE,FALSE
"8616",FALSE,FALSE,FALSE,FALSE
"8617",TRUE,TRUE,TRUE,TRUE
"8618",FALSE,FALSE,FALSE,FALSE
"8619",FALSE,FALSE,FALSE,FALSE
"8620",FALSE,FALSE,FALSE,FALSE
"8621",FALSE,FALSE,FALSE,FALSE
"8622",FALSE,FALSE,FALSE,FALSE
"8623",FALSE,FALSE,FALSE,FALSE
"8624",FALSE,FALSE,FALSE,FALSE
"8625",FALSE,FALSE,FALSE,FALSE
"8626",FALSE,FALSE,FALSE,FALSE
"8627",FALSE,FALSE,FALSE,FALSE
"8628",FALSE,FALSE,FALSE,FALSE
"8629",FALSE,FALSE,FALSE,FALSE
"8630",FALSE,FALSE,FALSE,FALSE
"8631",FALSE,FALSE,FALSE,FALSE
"8632",FALSE,FALSE,FALSE,FALSE
"8633",FALSE,FALSE,FALSE,FALSE
"8634",FALSE,FALSE,FALSE,FALSE
"8635",FALSE,FALSE,FALSE,FALSE
"8636",FALSE,FALSE,FALSE,FALSE
"8637",FALSE,FALSE,FALSE,FALSE
"8638",FALSE,FALSE,FALSE,FALSE
"8639",FALSE,FALSE,FALSE,FALSE
"8640",FALSE,FALSE,FALSE,FALSE
"8641",FALSE,FALSE,FALSE,FALSE
"8642",FALSE,FALSE,FALSE,FALSE
"8643",FALSE,FALSE,FALSE,FALSE
"8644",FALSE,FALSE,FALSE,FALSE
"8645",FALSE,FALSE,FALSE,FALSE
"8646",FALSE,FALSE,FALSE,FALSE
"8647",FALSE,FALSE,FALSE,FALSE
"8648",FALSE,FALSE,FALSE,FALSE
"8649",TRUE,TRUE,TRUE,TRUE
"8650",FALSE,FALSE,FALSE,FALSE
"8651",FALSE,FALSE,FALSE,FALSE
"8652",FALSE,FALSE,FALSE,FALSE
"8653",TRUE,TRUE,TRUE,TRUE
"8654",FALSE,FALSE,FALSE,FALSE
"8655",FALSE,FALSE,FALSE,FALSE
"8656",TRUE,TRUE,TRUE,TRUE
"8657",FALSE,FALSE,FALSE,FALSE
"8658",FALSE,FALSE,FALSE,FALSE
"8659",FALSE,FALSE,FALSE,FALSE
"8660",TRUE,TRUE,TRUE,TRUE
"8661",FALSE,FALSE,FALSE,FALSE
"8662",FALSE,FALSE,FALSE,FALSE
"8663",FALSE,FALSE,FALSE,FALSE
"8664",FALSE,FALSE,FALSE,FALSE
"8665",FALSE,FALSE,FALSE,FALSE
"8666",FALSE,FALSE,FALSE,FALSE
"8667",FALSE,FALSE,FALSE,FALSE
"8668",TRUE,TRUE,TRUE,TRUE
"8669",FALSE,FALSE,FALSE,FALSE
"8670",FALSE,FALSE,FALSE,FALSE
"8671",FALSE,FALSE,FALSE,FALSE
"8672",FALSE,FALSE,FALSE,FALSE
"8673",FALSE,FALSE,FALSE,FALSE
"8674",FALSE,FALSE,FALSE,FALSE
"8675",FALSE,FALSE,FALSE,FALSE
"8676",FALSE,FALSE,FALSE,FALSE
"8677",FALSE,FALSE,FALSE,FALSE
"8678",FALSE,FALSE,FALSE,FALSE
"8679",FALSE,FALSE,FALSE,FALSE
"8680",TRUE,TRUE,TRUE,TRUE
"8681",FALSE,FALSE,FALSE,FALSE
"8682",FALSE,FALSE,FALSE,FALSE
"8683",FALSE,FALSE,FALSE,FALSE
"8684",FALSE,FALSE,FALSE,FALSE
"8685",FALSE,FALSE,FALSE,FALSE
"8686",FALSE,FALSE,FALSE,FALSE
"8687",FALSE,FALSE,FALSE,FALSE
"8688",TRUE,TRUE,TRUE,TRUE
"8689",FALSE,FALSE,FALSE,FALSE
"8690",FALSE,FALSE,FALSE,FALSE
"8691",FALSE,FALSE,FALSE,FALSE
"8692",FALSE,FALSE,FALSE,FALSE
"8693",TRUE,TRUE,TRUE,TRUE
"8694",FALSE,FALSE,FALSE,FALSE
"8695",FALSE,FALSE,FALSE,FALSE
"8696",FALSE,FALSE,FALSE,FALSE
"8697",FALSE,FALSE,FALSE,FALSE
"8698",TRUE,TRUE,TRUE,TRUE
"8699",FALSE,FALSE,FALSE,FALSE
"8700",FALSE,FALSE,FALSE,FALSE
"8701",FALSE,FALSE,FALSE,FALSE
"8702",FALSE,FALSE,FALSE,FALSE
"8703",TRUE,TRUE,TRUE,TRUE
"8704",FALSE,FALSE,FALSE,FALSE
"8705",TRUE,TRUE,TRUE,TRUE
"8706",FALSE,FALSE,FALSE,FALSE
"8707",FALSE,FALSE,FALSE,FALSE
"8708",FALSE,FALSE,FALSE,FALSE
"8709",FALSE,FALSE,FALSE,FALSE
"8710",FALSE,FALSE,FALSE,FALSE
"8711",TRUE,TRUE,TRUE,TRUE
"8712",FALSE,FALSE,FALSE,FALSE
"8713",FALSE,FALSE,FALSE,FALSE
"8714",FALSE,FALSE,FALSE,FALSE
"8715",FALSE,FALSE,FALSE,FALSE
"8716",FALSE,FALSE,FALSE,FALSE
"8717",FALSE,FALSE,FALSE,FALSE
"8718",FALSE,FALSE,FALSE,FALSE
"8719",FALSE,FALSE,FALSE,FALSE
"8720",FALSE,FALSE,FALSE,FALSE
"8721",FALSE,FALSE,FALSE,FALSE
"8722",FALSE,FALSE,FALSE,FALSE
"8723",FALSE,FALSE,FALSE,FALSE
"8724",FALSE,FALSE,FALSE,FALSE
"8725",FALSE,FALSE,FALSE,FALSE
"8726",FALSE,FALSE,FALSE,FALSE
"8727",FALSE,FALSE,FALSE,FALSE
"8728",FALSE,FALSE,FALSE,FALSE
"8729",FALSE,FALSE,FALSE,FALSE
"8730",FALSE,FALSE,FALSE,FALSE
"8731",FALSE,FALSE,FALSE,FALSE
"8732",FALSE,FALSE,FALSE,FALSE
"8733",FALSE,FALSE,FALSE,FALSE
"8734",FALSE,FALSE,FALSE,FALSE
"8735",TRUE,TRUE,TRUE,TRUE
"8736",FALSE,FALSE,FALSE,FALSE
"8737",FALSE,FALSE,FALSE,FALSE
"8738",FALSE,FALSE,FALSE,FALSE
"8739",TRUE,TRUE,TRUE,TRUE
"8740",FALSE,FALSE,FALSE,FALSE
"8741",FALSE,FALSE,FALSE,FALSE
"8742",FALSE,FALSE,FALSE,FALSE
"8743",FALSE,FALSE,FALSE,FALSE
"8744",TRUE,TRUE,TRUE,TRUE
"8745",FALSE,FALSE,FALSE,FALSE
"8746",FALSE,FALSE,FALSE,FALSE
"8747",FALSE,FALSE,FALSE,FALSE
"8748",FALSE,FALSE,FALSE,FALSE
"8749",FALSE,FALSE,FALSE,FALSE
"8750",FALSE,FALSE,FALSE,FALSE
"8751",FALSE,FALSE,FALSE,FALSE
"8752",FALSE,FALSE,FALSE,FALSE
"8753",TRUE,TRUE,TRUE,TRUE
"8754",FALSE,FALSE,FALSE,FALSE
"8755",FALSE,FALSE,FALSE,FALSE
"8756",FALSE,FALSE,FALSE,FALSE
"8757",FALSE,FALSE,FALSE,FALSE
"8758",FALSE,FALSE,FALSE,FALSE
"8759",FALSE,FALSE,FALSE,FALSE
"8760",TRUE,TRUE,TRUE,TRUE
"8761",FALSE,FALSE,FALSE,FALSE
"8762",TRUE,TRUE,TRUE,TRUE
"8763",FALSE,FALSE,FALSE,FALSE
"8764",FALSE,FALSE,FALSE,FALSE
"8765",FALSE,FALSE,FALSE,FALSE
"8766",FALSE,FALSE,FALSE,FALSE
"8767",FALSE,FALSE,FALSE,FALSE
"8768",FALSE,FALSE,FALSE,FALSE
"8769",FALSE,FALSE,FALSE,FALSE
"8770",FALSE,FALSE,FALSE,FALSE
"8771",FALSE,FALSE,FALSE,FALSE
"8772",FALSE,FALSE,FALSE,FALSE
"8773",FALSE,FALSE,FALSE,FALSE
"8774",FALSE,FALSE,FALSE,FALSE
"8775",FALSE,FALSE,FALSE,FALSE
"8776",FALSE,FALSE,FALSE,FALSE
"8777",FALSE,FALSE,FALSE,FALSE
